article,unique_words
Mechanism_of_resistance_to_nov.txt,198
World_can_likely_capture_and_s.txt,198
New_study_shows_how_autism_can.txt,198
The_first_laser_radio_transmit.txt,198
'Botox'_improves_appearance_of.txt,198
Solar_geoengineering_may_be_ef.txt,198
Protracted_inflammation_linked.txt,198
Ultrasound_technique_predicts_.txt,198
E-cigarette_users_who_test_pos.txt,198
Venus_to_appear_in_once-in-a-l.txt,198
Infant_planet_discovered______.txt,198
How_the_'noise'_in_our_brain_i.txt,198
Scientists_move_HIV_vaccine_re.txt,198
Optofluidic_chip_with_nanopore.txt,198
Sweden_is_on_track_to_becoming.txt,198
Neighborhood_deprivation_and_C.txt,198
New_CRISPR_tools_help_contain_.txt,198
Bird_brains_left_other_dinosau.txt,198
New_DNA_test_to_identify_Down_.txt,198
Scientists_prove_low_cost_arth.txt,198
One_year's_losses_for_child_se.txt,198
How_wild_honeybees_survive_the.txt,198
Flawed_quality_control_in_the_.txt,198
Gene_network_changes_associate.txt,198
"Mitigating_lung_damage,_mortal.txt",198
Parent_and_sibling_attitudes_a.txt,198
Giant_impact_crater_in_Greenla.txt,198
An_atlas_of_S__pneumoniae_and_.txt,198
Teens_not_getting_enough_sleep.txt,198
Opioid_abuse_leads_to_heroin_u.txt,198
A_new_archaeology_for_the_Anth.txt,198
Research_uncovers_broadband_ga.txt,198
Hurricanes_expected_to_linger_.txt,198
Solar_storm_forecasts_for_Eart.txt,198
Harnessing_AI_and_Robotics_to_.txt,198
Genes_associated_with_hearing_.txt,198
Busy_pictures_hinder_reading_a.txt,198
Classes_set_by_ability_are_hit.txt,198
Athletes_who_play_indoor_sport.txt,198
How_regular_exercise_can_prote.txt,198
An_aspirin_a_day_keeps_the_bow.txt,198
In_utero_exposure_to_tiny_air_.txt,198
State-funded_pre-K_may_enhance.txt,198
Multiple_health_implications_o.txt,198
Higher_narcissism_may_be_linke.txt,198
Key_modifier_identified_in_lar.txt,198
The_brain_uses_bodily_signals_.txt,198
"Increased_Risk_Of_Smoking,_Sub.txt",198
Researchers_find_combination_c.txt,198
Insects_in_the_light_of_land_u.txt,198
Protein_key_to_charcot-marie-t.txt,198
Tornadoes_tend_toward_higher_e.txt,198
Novel_drug_target_for_the_cont.txt,198
New_structured_thermal_armor_a.txt,198
"Climate_engineering,_once_star.txt",198
Into_the_wild_for_plant_geneti.txt,198
Implants_made_by_computer-aide.txt,198
Keep_up_your_guard_for_West_Ni.txt,198
Study_links_sleep-disordered_b.txt,198
Mesothelioma_drug_slows_diseas.txt,198
New_family_photos_of_Mars_and_.txt,198
Forest_fires_linked_to_low_bir.txt,198
More_than_one_cognition:_A_cal.txt,198
"A_century_later,_researchers_d.txt",198
Global_sand_and_gravel_extract.txt,198
Unexpected_wildfire_emission_i.txt,198
The_Science_of_tsunamis_______.txt,198
Drug-delivering_micromotors_tr.txt,198
Why_scientists_are_calling_for.txt,198
Can_wearable_technology_predic.txt,198
New_cybersecurity_technique_ke.txt,198
Do_bigger_brains_equal_smarter.txt,198
Diamond-studded_silk_wound_dre.txt,198
Decoding_Beethoven's_music_sty.txt,198
New_study_shows_environmental_.txt,198
Carfilzomib_can_lead_to_cardio.txt,198
Black_hole_team_discovers_path.txt,198
"For_twins,_gesture_and_speech_.txt",198
One_in_four_women_at_sexual_he.txt,198
A_revolutionary_method_to_dras.txt,198
Ultrasound_in_the_treatment_of.txt,198
Synthetic_biology_enables_micr.txt,198
Amyloid_protein_transmission_t.txt,198
Dormant_viruses_activate_durin.txt,198
Industry_executives:_Profits_d.txt,199
High_doses_of_vitamin_D_supple.txt,199
Shocked_meteorites_provide_clu.txt,199
Development_of_fatty_liver_dis.txt,199
Measles_outbreaks_in_Niger_lin.txt,199
Epigenetic_drugs_show_promise_.txt,199
Gabon_provides_blueprint_for_p.txt,199
Flavonoids_may_reduce_mortalit.txt,199
How_zebra_finches_learn_to_sin.txt,199
Rise_of_medical_tourism_shows_.txt,199
How_LPS_prevents_or_promotes_d.txt,199
High_caffeine_consumption_may_.txt,199
More_than_99_9%_of_studies_agr.txt,199
Home_urine_test_for_prostate_c.txt,199
Scientists_uncover_mystery_of_.txt,199
Rapid_infectious_disease_shift.txt,199
Boxing_up_molecular_machines__.txt,199
Dead_or_alive:_Seagrasses_cont.txt,199
Survey:_Almost_half_of_African.txt,199
New_approach_to_DNA_data_stora.txt,199
Using_endangered_barbary_macaq.txt,199
First_double-blind_controlled_.txt,199
Unprecedented_therapy_found_ef.txt,199
Releasing_brakes:_Potential_ne.txt,199
Twelve_for_dinner:_The_Milky_W.txt,199
New_combination_therapy_could_.txt,199
Placebo_effect_may_explain_rep.txt,199
Largest_virtual_universe_free_.txt,199
Ostrich_eggshell_beads_reveal_.txt,199
Making_aircraft_fuel_from_sunl.txt,199
West_Coast_waters_returning_to.txt,199
Climate_warming_linked_to_tree.txt,199
"Hotter,_drier,_CRISPR:_editing.txt",199
Ineffective_'learning_styles'_.txt,199
Algorithm_could_shorten_qualit.txt,199
Ovarian_cancer_patients_undert.txt,199
Viral_infections_could_promote.txt,199
Medical_oddity_reveals_unheard.txt,199
Biologic_therapy_for_psoriasis.txt,199
Astronomers_discover_largest_m.txt,199
To_make_particles_flow_more_ef.txt,199
Novel_approach_to_a_plant-base.txt,199
Fear_of_litigation_is_a_key_fa.txt,199
New_insights_into_how_skin_can.txt,199
Experimental_findings_support_.txt,199
Reasons_for_soccer_injuries___.txt,199
Missing_component_of_innate_im.txt,199
Student_attitudes_toward_cheat.txt,199
Two-dimensional_hybrid_metal_h.txt,199
Vegetarians_have_healthier_lev.txt,199
A_spoonful_of_sugar_opens_a_pa.txt,199
Psychology_may_help_explain_wh.txt,199
Medieval_containers_hint_at_th.txt,199
Impact_of_trisomy_21_on_interf.txt,199
Public_policies_push_schools_t.txt,199
A_new_amplifying_technique_for.txt,199
New_Zealand's_ancient_monster_.txt,199
How_diet_influences_taste_sens.txt,199
Products_of_omega-3_fatty_acid.txt,199
Likelihood_of_extreme_autumn_f.txt,199
Team_cracks_century-old_myster.txt,199
Advancing_research_on_environm.txt,199
New_study_confirms_bioengineer.txt,199
PNA-based_technique_an_essenti.txt,199
Researchers_use_artificial_int.txt,199
Fundamental_growth_limitations.txt,199
Patent-pending_probiotic_could.txt,199
An_embedded_ethics_approach_fo.txt,199
Exposure_to_diverse_career_pat.txt,199
New_study_shows_the_toll_indus.txt,199
Coconut_confusion_reveals_cons.txt,199
Astrocytes_derived_from_patien.txt,199
Laparoscopic_anti-reflux_opera.txt,199
"The_future_of_US_corn,_soybean.txt",199
Troubling_connection_between_w.txt,199
New_material_could_pave_the_wa.txt,199
Cyanide_compounds_discovered_i.txt,199
Fuel_cells_for_hydrogen_vehicl.txt,200
Chance_played_a_major_role_in_.txt,200
Students_in_health_enrichment_.txt,200
Smoke_from_fires_linked_to_tor.txt,200
First-ever_view_of_protein_str.txt,200
Positive_results_for_ReWalk_Re.txt,200
Baleens_read_like_a_whale's_hi.txt,200
Common_acid_reflux_medications.txt,200
Smartphone_videos_produce_high.txt,200
Catch-up_HPV_vaccine_effective.txt,200
Carbon_dioxide-rich_liquid_wat.txt,200
Improved_bone_marrow_and_stem_.txt,200
Visualization_of_the_origin_of.txt,200
Uncovering_the_genetics_behind.txt,200
Massive_methane_emissions_by_o.txt,200
Mixed_results_from_sage_grouse.txt,200
Late-onset_retinal_degeneratio.txt,200
Research_team_discovers_molecu.txt,200
Commercial_hybrid-electric_air.txt,200
Wastewater_reveals_drug_consum.txt,200
'Marriage_diversity'_a_must-ha.txt,200
Many_women_get_unnecessary_mam.txt,200
New_blood_test_for_prostate_ca.txt,200
Summer_catch-up_programs_need_.txt,200
How_guard_cell_chloroplasts_ob.txt,200
Auroras_unlock_the_physics_of_.txt,200
Farmed_seafood_supply_at_risk_.txt,200
How_life_on_land_recovered_aft.txt,200
How_kirigami_can_help_us_study.txt,200
Elephants_solve_problems_with_.txt,200
Evidence-based_patient-psychot.txt,200
How_stress_hormones_guide_bact.txt,200
Women_who_practice_self-compas.txt,200
The_weather_forecast_for_Venus.txt,200
Study_suggests_R_rate_for_trac.txt,200
Urban_greening_'not_a_panacea'.txt,200
Where_mental_health_help_is_sc.txt,200
Pain_'catastrophizing'_may_lea.txt,200
Measles_vaccination_linked_to_.txt,200
Hungry_for_love:_Gut_molecule_.txt,200
Digitize_your_dog_into_a_compu.txt,200
Closing_the_gap_on_the_missing.txt,200
Researchers_use_classical_musi.txt,200
Submarine_cables_to_offshore_w.txt,200
Spontaneous_quantum_error_corr.txt,200
Customers_prefer_partitions_ov.txt,200
Study_tests_microplasma_agains.txt,200
"New_tools_to_battle_cancer,_ad.txt",200
Pin-sized_sensor_could_bring_c.txt,200
Another_pandemic_challenge_for.txt,200
Chemical_processes_identified_.txt,200
Neutron-clustering_effect_in_n.txt,200
Henderson_island_fossils_revea.txt,200
Semiconductors_reach_the_quant.txt,200
Painkiller_undermines_aspirin'.txt,200
Conservatives_and_liberals_mot.txt,200
Eating_prunes_may_help_protect.txt,200
Traces_of_life_in_the_Earth's_.txt,200
Measuring_trust_in_AI_________.txt,200
All_about_Ultima:_New_Horizons.txt,200
Researchers_develop_method_to_.txt,200
Finding_the_missing_piece_in_g.txt,200
Turning_thermal_energy_into_el.txt,200
Memory_killer_T_cells_are_prim.txt,200
Studies_focus_on_SARS-CoV-2_tr.txt,200
Stopping_illegal_trade_of_Aust.txt,200
Details_about_broadly_neutrali.txt,200
Study_challenges_standard_idea.txt,200
Stopping_listeria_reproduction.txt,200
How_medical_schools_can_transf.txt,200
Drug_combination_offers_more_e.txt,200
Tobacco_shops_associated_with_.txt,200
Sea-level_rise_drives_wastewat.txt,200
Quantum_vacuum:_Less_than_zero.txt,200
A_new_Earth_bombardment_model_.txt,200
Genetic_and_cellular_mechanism.txt,200
Wisdom_engendered:_Study_finds.txt,200
A_'skeletal_age'_calculator_to.txt,200
Happiness_in_early_adulthood_m.txt,200
Solutions_for_fighting_polluti.txt,200
The_key_to_a_powerful_antibiot.txt,200
Does_cold_wildfire_smoke_contr.txt,200
"With_cost_removed,_women_choos.txt",200
Specific_bacterium_in_the_gut_.txt,200
Reduce_frailty_to_lower_dement.txt,200
US_tornado_frequency_shifting_.txt,200
Can_seven_questions_determine_.txt,200
Rollercoaster_of_emotions:_Exp.txt,200
COVID-19_lockdown_highlights_o.txt,200
Anemia_discovery_offers_new_ta.txt,200
New_way_to_activate_stem_cells.txt,200
Future_of_winter:_Low_emission.txt,200
Single_cell_sequencing_opens_n.txt,200
"Sometimes,_even_3-year-olds_ju.txt",200
Open_data_on_malaria_genomes_w.txt,200
Venomous_Australian_sea_anemon.txt,200
Secret_to_more_efficient_learn.txt,201
Discovery_of_rapid-response_si.txt,201
"Poverty,_high_neighborhood_mur.txt",201
Big_data_study_identifies_drug.txt,201
Study_first_to_show_tiger_shar.txt,201
Strain_of_E__coli_may_offer_pr.txt,201
Thyroid_gene_variation_may_inc.txt,201
Cellular_tornadoes_sculpt_our_.txt,201
High_rate_of_restless_legs_syn.txt,201
A_drug_from_resin_to_combat_ep.txt,201
Routine_HPV_vaccination_linked.txt,201
Dog_feces_and_urine_could_be_h.txt,201
Endocrine-disrupting_chemicals.txt,201
How_quickly_does_the_climate_r.txt,201
Environmental_concerns_propel_.txt,201
Forgotten_species_'go_extinct'.txt,201
Magnitude_comparison_distingui.txt,201
Novel_therapy_administered_aft.txt,201
Late_night_snacks_may_hurt_you.txt,201
Scientists_watch_water_fleas_t.txt,201
Cholesterol_levels_sustainably.txt,201
Brain-repair_discovery_could_l.txt,201
Global_warming_is_amplifying_o.txt,201
Fringe_benefits:_Drug_side_eff.txt,201
The_low_impact_of_the_high-spe.txt,201
"Consciousness_in_humans,_anima.txt",201
Unveiling_galaxies_at_cosmic_d.txt,201
Upper_limit_for_intake_of_fola.txt,201
Corals_can_be_'trained'_to_tol.txt,201
Unlock_your_smartphone_with_ea.txt,201
Novel_Lyme_vaccine_shows_promi.txt,201
Giving_people_a_'digital_ident.txt,201
How_transparency_in_butterflie.txt,201
Unusual_eating_behaviors_may_b.txt,201
'Bionic_face'_experiments_coul.txt,201
Researchers_chase_down_advanta.txt,201
'Audeo'_teaches_artificial_int.txt,201
Shrinking_qubits_for_quantum_c.txt,201
Compact_amplifier_could_revolu.txt,201
Matter_and_antimatter_seem_to_.txt,201
Earthquake_fracture_energy_rel.txt,201
"Balancing_sustainability,_safe.txt",201
Hidden_in_the_seeds:_Bacteria_.txt,201
Flipping_the_classroom_approac.txt,201
Team_streamlines_neural_networ.txt,201
Tomato_concentrate_could_help_.txt,201
Capping_medical_residency_hour.txt,201
Experts_reveal_major_holes_in_.txt,201
Researchers_use_origami_to_sol.txt,201
Teaching_an_old_dog_new_tricks.txt,201
A_master_gear_in_the_circadian.txt,201
Smartphone_breath_alcohol_test.txt,201
Link_found_between_resilience_.txt,201
Save_the_planet_(and_your_heal.txt,201
Overfishing_and_other_human_pr.txt,201
New_insights_into_seasons_on_a.txt,201
Common_infertility_treatments_.txt,201
Highly_conductive_and_elastic_.txt,201
Switching_on_a_key_cancer_gene.txt,201
Study_reveals_Ebola_virus_can_.txt,201
Blood-thinner_with_no_bleeding.txt,201
New_study_reveals_potential_ta.txt,201
Sleep_disorder_linked_with_cha.txt,201
Terahertz_receiver_for_6G_wire.txt,201
Supplemental_antioxidants_may_.txt,201
Many_parents_struggle_for_year.txt,201
Sticking_to_low-fat_dairy_may_.txt,201
Brain-based_method_to_determin.txt,201
Streptococcus_pneumoniae_stick.txt,201
Pregnancy_loss_and_the_evoluti.txt,201
Smartphone_app_to_change_your_.txt,201
Helping_smooth_New_Zealand_sea.txt,201
Gigantic_Jupiter-type_planet_r.txt,201
How_monitoring_quantum_Otto_en.txt,201
ATLAS_telescope_discovers_firs.txt,201
Men_experience_more_emotional_.txt,201
Space_super-storm_likelihood_e.txt,201
Research_team_argues_for_combi.txt,201
Greenland’s_groundwater_change.txt,201
Workplace_pandemic_protocols_i.txt,201
Portable_toilets_of_the_ancien.txt,201
Fungal_infections_cost_U_S__$6.txt,201
Lone_Star_ticks_in_Illinois_ca.txt,201
Shutting_down_COVID-19_virus'_.txt,201
"Cereal,_olive_and_vine_pollen_.txt",201
Pain_patients_who_take_opioids.txt,201
Astronomers_offer_theory_about.txt,201
Recess_quality_influences_stud.txt,201
Using_mussel_adhesive_proteins.txt,201
Social_comparisons_drive_incom.txt,201
Prenatal_cannabis_exposure_lin.txt,201
Tool_to_protect_children's_onl.txt,201
New_computational_approach_pre.txt,201
Does_environmental_stress_driv.txt,201
New_detector_breakthrough_push.txt,201
"Preterm_birth,_prolonged_labor.txt",202
"Babies_mimic_songs,_study_find.txt",202
From_mathematics_to_medicine:_.txt,202
Permanent_night_shift_workers_.txt,202
"U_S__cocaine_use_cut_by_half,_.txt",202
New_drug_hope_for_mesothelioma.txt,202
"Compared_to_placebo,_vitamin_D.txt",202
North_American_seismic_network.txt,202
Heavy_metal_frost?_A_new_look_.txt,202
Nurses_sleep_less_before_a_sch.txt,202
Sugars_could_be_the_key_to_an_.txt,202
The_most_curious_babies_become.txt,202
Potential_of_using_psychedelic.txt,202
Migration_pattern_of_farthest-.txt,202
Marijuana_use_typically_drops_.txt,202
Wearable_exosuit_that_lessens_.txt,202
Research_advances_understandin.txt,202
New_state-of-the-art_technolog.txt,202
Physics_and_biology_explore_to.txt,202
Science_meets_archaeology_with.txt,202
Ecstacy_makes_people_cooperati.txt,202
Gene_therapy_for_thalassemia_e.txt,202
Physics_meets_democracy_in_thi.txt,202
Chemical_pollutants_disrupt_re.txt,202
New_polymer_fuel_cells_can_ope.txt,202
Hiking_Inca_road_informs_engin.txt,202
Filtering_radioactive_elements.txt,202
Study_on_bizarre_rodent_geneti.txt,202
Sleeping_through_the_snoring:_.txt,202
Targeted_culling_of_deer_contr.txt,202
Cypriot_grapes_perform_well_in.txt,202
Did_a_black_hole_eating_a_star.txt,202
Too_many_disk_galaxies_than_th.txt,202
Warps_drive_disruptions_in_pla.txt,202
Birds'_eye_size_offers_clues_t.txt,202
Study_finds_1_in_8_patients_wi.txt,202
Football_without_the_fans:_Eff.txt,202
Umbilical_cord_blood_improves_.txt,202
New_imaging_technique_may_boos.txt,202
World_Trade_Center_responders_.txt,202
New_machine_learning_method_to.txt,202
Experimental_small_molecule_sh.txt,202
Mysterious_family_life_of_noto.txt,202
A_unique_material_with_tunable.txt,202
New_approach_opens_window_into.txt,202
Alcohol_problems_severely_unde.txt,202
Mechanisms_help_pancreatic_can.txt,202
Memory_loss_caused_by_West_Nil.txt,202
'Space_hurricane'_in_Earth's_u.txt,202
High_physical_activity_levels_.txt,202
An_experimental_loop_for_simul.txt,202
What_makes_us_sneeze?_________.txt,202
Blood_proteins_could_be_the_ke.txt,202
Unique_fossil:_Seeds_sprouting.txt,202
Lockdown_did_not_reduce_'most_.txt,202
Scientists_identify_severe_ast.txt,202
Higher_sodium_intake_associate.txt,202
Driving_conservation_efforts_w.txt,202
Artificial_intelligence_boosts.txt,202
Early_puberty_in_girls_may_be_.txt,202
Human_choices_in_a_simulated_p.txt,202
New_scheduling_system_could_he.txt,202
Getting_beyond_small_talk:_Stu.txt,202
Key_to_targeting_dormant_cance.txt,202
The_untapped_nitrogen_reservoi.txt,202
Does_herpes_cause_Alzheimer's?.txt,202
Green_Tea_And_COX-2_Inhibitors.txt,202
Did_Venus_ever_have_oceans?___.txt,202
Scientists_decode_chemical_def.txt,202
Getting_hydrogen_out_of_banana.txt,202
How_legumes_give_oxygen_to_sym.txt,202
Pregabalin_effectively_treats_.txt,202
Test_results_after_stem_cell_t.txt,202
Ancient_ostrich_eggshell_revea.txt,202
Breast_milk_of_mothers_who_rec.txt,202
New_benefits_from_anti-diabeti.txt,202
Industry_must_prepare_now_for_.txt,202
Researchers_explore_ways_to_ma.txt,202
Using_facts_to_promote_cancer_.txt,202
Synthetic_DNA-delivered_antibo.txt,202
Dinosaur_faces_and_feet_may_ha.txt,202
Are_cities_the_key_to_the_elec.txt,202
Enhanced_oral_uptake_of_exosom.txt,202
"Same_dance,_different_species:.txt",202
Himalayan_glaciers_melting_at_.txt,202
New_research_clarifies_how_ste.txt,202
Distinctness_of_mental_disorde.txt,202
Air_pollution_decrease_in_Indi.txt,202
Evidence_of_a_'higher'_state_o.txt,202
Environmental_toxin_produced_b.txt,202
Adolescent_exposure_to_anesthe.txt,202
Better_method_to_predict_offsh.txt,202
Predicting_computational_power.txt,202
Language_is_learned_in_brain_c.txt,202
AI_accurately_diagnoses_prosta.txt,202
A_statistical_fix_for_archaeol.txt,202
Not_in_the_DNA:_Epigenetics_di.txt,202
Reducing_secondary_cardiac_eve.txt,202
Daytime_meals_may_reduce_healt.txt,202
Fruit_may_mask_taste_of_dark_g.txt,202
Athletic_'pull'_increases_camp.txt,202
"Restricting_growth,_spread_of_.txt",202
Herpes_linked_to_Alzheimer's:_.txt,202
Pandemic_screen_time_tops_6_ho.txt,202
Memory_formation_influenced_by.txt,202
Gum_disease-causing_bacteria_b.txt,202
HIV_infection:_Better_understa.txt,203
New_efficiency_record_for_sola.txt,203
Type_and_abundance_of_mouth_ba.txt,203
Duchenne:_'Crosstalk'_between_.txt,203
Researchers_find_the_adhesions.txt,203
Temperature_variation_could_he.txt,203
Psychological_capital_may_be_t.txt,203
Underground_fiber_optic_sensor.txt,203
Invasive_plants_are_still_for_.txt,203
New_drug_for_Duchenne_muscular.txt,203
A_cost_effective_and_quick_way.txt,203
Cholesterol-lowering_drugs_may.txt,203
New_gene_correction_therapy_fo.txt,203
"In_neurodegenerative_diseases,.txt",203
Answers_to_how_our_brains_make.txt,203
Balkanatolia:_The_forgotten_co.txt,203
Restrictive_abortion_laws_in_N.txt,203
Gene_that_drives_ovarian_cance.txt,203
Complex_societies_gave_birth_t.txt,203
Researchers_solve_'link_discov.txt,203
Are_wind_farms_slowing_each_ot.txt,203
Remember_the_first_time_you___.txt,203
Bees_can_count_with_small_numb.txt,203
Secukinumab_and_ixekizumab_in_.txt,203
Reflecting_sunlight_could_cool.txt,203
Surprising_news:_Drylands_are_.txt,203
